"cell","x1","y1","z1","Xnorm","Ynorm","Znorm"
"x_00281",-6.95941,6.86343,2.43604,-0.164354959753266,-0.340661782117536,-0.0282087958877364
"x_00282",-5.46254,-6.95773,4.16562,-0.129604317843648,-0.661527443087109,0.0119443337989003
"x_00283",-13.7892,4.64864,3.21896,-0.322912206947668,-0.392079322849196,-0.0100328871155133
"x_00284",7.38165,-5.15418,-15.1202,0.168580459263974,-0.619657060077168,-0.435786347391407
"x_00285",-1.49863,1.79223,-15.6341,-0.0375800158187891,-0.458392416876767,-0.447716812212902
"x_00286",10.507,3.54852,-14.6826,0.241137139999257,-0.417619200178295,-0.425627228096045
"x_00287",-10.2853,-3.8516,-14.0351,-0.241567284417917,-0.589416964986326,-0.410595167438488
"x_00288",10.3778,-3.05642,-13.8617,0.238137692529054,-0.570956433721961,-0.406569593202163
"x_00289",5.5533,-3.93841,-15.2915,0.126134330919196,-0.591432305813635,-0.439763168998572
"x_00290",-4.59149,0.266553,-15.7069,-0.109382423734359,-0.493811828780766,-0.449406903357103
"x_00291",4.73218,3.61779,20.1912,0.107071588607021,-0.416011059882158,0.383986790374237
"x_00292",-7.38267,2.21669,-15.5069,-0.17418116823808,-0.448538349746718,-0.44476379581809
"x_00293",6.5691,4.36386,17.2907,0.149716674109846,-0.398690643673998,0.316650123289691
"x_00294",-0.46804,4.70691,16.5061,-0.0136543148256284,-0.390726553467705,0.29843521241414
"x_00295",-13.6902,-1.52126,-15.1722,-0.320613868715856,-0.535316868874,-0.43699355535155
"x_00296",12.087,4.4561,-2.91917,0.277817689557465,-0.396549242477005,-0.152532875507744
"x_00297",-9.30633,2.60155,-15.414,-0.218839969480576,-0.439603617909394,-0.442607072366218
"x_00298",0.0788302,7.21504,4.76625,-0.000958429083218695,-0.332498966908573,0.0258882822046893
"x_00299",-6.65555,5.46219,-13.6576,-0.157300686469242,-0.373192322157374,-0.401831301958599
"x_00300",-15.9694,4.13622,4.68462,-0.373526722230456,-0.403975428674904,0.0239931978626409
"x_00301",8.29508,5.82347,9.04244,0.189786227860781,-0.364805012698899,0.125162332340965
"x_00302",-0.0921223,6.7969,-15.141,-0.0049271832910349,-0.342206311840389,-0.436269230575464
"x_00303",-9.89914,-4.42063,-16.2144,-0.232602372381589,-0.602627302400951,-0.461188788737351
"x_00304",-10.3224,3.57803,-15.3084,-0.242428580866404,-0.416934109660914,-0.440155511585619
"x_00305",6.67888,-4.91511,-14.6385,0.152265275838011,-0.614106921480408,-0.424603422883692
"x_00306",11.4325,-5.57694,3.86907,0.262623120136043,-0.629471660793136,0.0050597660954277
"x_00307",3.21352,1.51207,-15.3568,0.0718150801310282,-0.464896481917418,-0.44127914361006
"x_00308",-3.42239,7.12211,5.53312,-0.0822411386150542,-0.334656386826575,0.0436915815969065
"x_00309",6.134,1.74856,-15.081,0.139615593658722,-0.459406239407911,-0.43487629831376
"x_00310",-2.62223,-6.22231,-15.8101,-0.0636649939729681,-0.644454272355402,-0.451802746847235
"x_00311",3.53097,-1.8339,-15.4178,0.0791848525723277,-0.542574974578986,-0.442695291409459
"x_00312",-16.3117,3.04481,16.1847,-0.381473400783478,-0.429313098670678,0.290973738598945
"x_00313",0.473797,0.0685875,-15.6101,0.00821093755048191,-0.498407704308339,-0.447159639308221
"x_00314",10.527,-5.68165,2.25702,0.241601450753158,-0.631902559745186,-0.0323648414459076
"x_00315",-2.79698,2.98827,-15.6097,-0.0677219091851813,-0.430625705171957,-0.447150353093143
"x_00316",-1.58849,-0.464492,-15.7387,-0.0396661640360679,-0.510783431535058,-0.450145157455807
"x_00317",1.36858,8.45975,-5.33304,0.0289838060158884,-0.303602354984144,-0.20857216548374
"x_00318",-3.72214,7.4597,-10.2455,-0.0891999960391509,-0.326819053456097,-0.322617565789256
"x_00319",-9.29077,3.89527,-14.6411,-0.218478735714041,-0.40956921248253,-0.424663783281699
"x_00320",4.15546,7.05049,4.62445,0.0936827237075211,-0.336319083636296,0.0225963189595286
"x_00321",0.144206,-8.65139,-9.86409,0.000559305266026568,-0.700846670659739,-0.31376292755698
"x_00322",10.0494,3.95425,-13.9871,0.230513709949993,-0.408199960069275,-0.409480821629125
"x_00323",1.79909,6.30166,-15.5181,0.0389783271489924,-0.353703574728494,-0.445023809840275
"x_00324",-5.61772,-6.05344,-16.4702,-0.133206904983169,-0.640533864504836,-0.467127323279749
"x_00325",3.50456,-7.82242,0.297371,0.078571730221801,-0.681601686376658,-0.077859146674511
"x_00326",-9.38291,-0.259864,-15.6091,-0.220617815357264,-0.506032882487591,-0.447136423770526
"x_00327",8.86481,4.38145,-14.8601,0.203012816151792,-0.398282282365942,-0.429747986036919
"x_00328",6.31261,-6.95929,-4.20606,0.143762120846438,-0.661563659325914,-0.182408718812151
"x_00329",3.99042,-7.59132,-9.17772,0.089851231366327,-0.676236575615328,-0.297828478949216
"x_00330",-2.05103,-7.62098,-13.4468,-0.0504042788415449,-0.676925148463364,-0.396937466612479
"x_00331",-6.88533,-2.81253,20.598,-0.162635152720815,-0.565294396233511,0.393430871108591
"x_00332",2.95003,6.68434,-15.458,0.0656980181037546,-0.344819452763345,-0.443628556024801
"x_00333",0.523868,7.88281,-11.5218,0.00937336273841169,-0.316996327301937,-0.352247556549472
"x_00334",8.69519,4.93186,-14.8912,0.199074996647955,-0.385504218263199,-0.430469989259236
"x_00335",9.75963,-3.79765,17.381,0.223786543592093,-0.588164486727677,0.318746486343555
"x_00336",-4.26553,-6.07494,-15.7995,-0.101815087067274,-0.64103299856528,-0.451556662147667
"x_00337",-12.7783,-1.15007,-15.6948,-0.299443619891723,-0.526699493436968,-0.449125995350993
"x_00338",11.7611,-0.70799,-14.489,0.270251745822642,-0.516436368532732,-0.421132699998279
"x_00339",-2.24858,-5.04197,-16.2021,-0.0549905083132057,-0.617052044592405,-0.460903237623701
"x_00340",-7.68685,4.8735,-13.8707,-0.181242870494166,-0.386859077043083,-0.406778533041419
"x_00341",5.65332,6.46799,-15.2379,0.128456348999456,-0.349842134343674,-0.438518816178116
"x_00342",11.7842,2.21687,-13.7788,0.270788024743398,-0.448534170949933,-0.404645025127242
"x_00343",1.06361,2.75188,-15.5026,0.0219037634850234,-0.436113626127695,-0.444663969006001
"x_00344",-9.6073,-2.43253,-15.8842,-0.225827149860661,-0.556472491909385,-0.453523018190439
"x_00345",2.13086,0.384964,-15.4752,0.0466805460900853,-0.491062853746756,-0.444027863273156
"x_00346",-7.78855,-2.87812,20.3984,-0.183603890677755,-0.566817103350931,0.388797049784655
"x_00347",2.80147,-8.1726,-6.27193,0.0622491178237752,-0.689731303366717,-0.230369001670262
"x_00348",6.6003,-5.05031,-15.2191,0.150440998885932,-0.617245662176782,-0.438082364069449
"x_00349",-12.968,-1.83553,-15.2592,-0.303847607392477,-0.542612815905429,-0.439013307131021
"x_00350",-19.5505,1.03705,14.802,-0.456663884270266,-0.475924326633329,0.258873614627974
"x_00351",-3.13754,-6.52207,-16.4461,-0.0756281927026139,-0.651413361934876,-0.466567828821298
"x_00352",-12.0788,-0.297729,-15.5932,-0.283204351274022,-0.506911938822415,-0.446767296721174
"x_00353",7.17974,-4.35083,-15.0998,0.163893010047963,-0.601006857869835,-0.435312750422427
"x_00354",11.7982,3.67407,-7.15701,0.271113042271129,-0.41470448942068,-0.250916609773414
"x_00355",-2.11608,1.47325,-15.6571,-0.0519144495686092,-0.46579770909074,-0.448250769579889
"x_00356",7.41424,5.14655,-14.5159,0.169337053637457,-0.380520074475445,-0.421757197962277
"x_00357",4.50781,6.40825,-14.7299,0.101862718414378,-0.351229030565577,-0.426725323029021
"x_00358",-7.76082,4.21857,-15.4237,-0.18296012381747,-0.402063629145715,-0.44283226308186
"x_00359",3.76397,-5.32724,-15.6304,0.0845940728552787,-0.623674741030677,-0.447630914723431
"x_00360",-11.2633,-3.56003,-15.3954,-0.264272080283694,-0.582648010660575,-0.44217526336509
"x_00361",17.9851,3.88744,10.5308,0.414745252436749,-0.409750990142683,0.159715410024797
"x_00362",4.2669,5.79381,-15.3335,0.0962698632282595,-0.365493585546935,-0.440738221581765
"x_00363",-4.04037,3.79706,-15.5728,-0.0965878765998526,-0.411849210439563,-0.446293699752195
"x_00364",5.70502,4.43804,-15.1716,0.129656592298292,-0.396968515087778,-0.436979626028933
"x_00365",-12.1412,0.804783,-14.2431,-0.284653000826195,-0.48131652992715,-0.415423999279062
"x_00366",18.9277,3.56565,9.76992,0.436628218268121,-0.417221518017579,0.142051171703373
"x_00367",19.6005,2.09843,2.79049,0.452247632029363,-0.451283819234537,-0.0199800485517193
"x_00368",-4.3376,6.49059,-14.0547,-0.103488230868958,-0.349317463191765,-0.411050191977311
"x_00369",-2.63045,7.09782,5.69266,-0.0638558256928216,-0.335220292237189,0.0473953884807778
"x_00370",-6.71302,-6.24581,7.58152,-0.158634883420578,-0.644999837491236,0.091246289011485
"x_00371",10.1164,0.0344388,-14.6502,0.232069150975563,-0.499200484740427,-0.424875044674725
"x_00372",4.33625,4.59691,16.2409,0.0978798607674125,-0.393280262614162,0.292278451817408
"x_00373",3.93478,-0.380274,-15.3202,0.0885595188489734,-0.508828265381455,-0.44042945493042
"x_00374",-0.304255,0.150048,-15.6525,-0.00985195798424157,-0.49651655499993,-0.448143978106492
"x_00375",12.2472,-0.752504,-14.4469,0.281536818696215,-0.51746978497769,-0.420155325861317
"x_00376",-0.290512,6.99862,5.60536,-0.00953290684969824,-0.337523273576539,0.0453686720399983
"x_00377",-7.03623,4.75245,17.0564,-0.166138377359001,-0.389669317881071,0.311210722807736
"x_00378",6.3057,-6.6107,-7.67901,0.143601701480965,-0.65347095504079,-0.26303512045024
"x_00379",-16.9802,4.15733,6.87245,-0.396992987732632,-0.403485348674161,0.0747848476980427
"x_00380",-0.087774,6.46805,-15.61,-0.00482623516847543,-0.349840741411412,-0.447157317754451
"x_00381",-5.31505,-3.902,17.5308,-0.126180258189003,-0.590587028086157,0.322224173890277
"x_00382",-11.8065,5.77886,9.05904,-0.276882760359655,-0.365840657835476,0.125547710266703
"x_00383",10.8629,-3.50301,-9.06256,0.249399549864932,-0.581324260701202,-0.295154977628252
"x_00384",-3.77448,7.64261,-0.68606,-0.0904150972821108,-0.322572699456292,-0.10069002612551
"x_00385",-3.9816,-7.63075,-12.3525,-0.0952234994495134,-0.677151964266644,-0.371532703712765
"x_00386",-12.034,1.38929,-14.9736,-0.282164295185283,-0.467746885635618,-0.43238294956531
"x_00387",9.6891,-3.96156,-11.8848,0.22214915171846,-0.591969745511276,-0.360674796732782
"x_00388",-5.49847,5.71584,-14.7396,-0.130438452113032,-0.367303701021019,-0.426950513744664
"x_00389",-9.16294,3.53386,-15.3763,-0.21551109353048,-0.417959539960905,-0.441731846595114
"x_00390",3.12055,5.91367,-15.4204,0.0696567315915177,-0.362710971198804,-0.442755651807466
"x_00391",3.20686,-0.62052,-15.4043,0.071660464649979,-0.514405705450544,-0.442381881650576
"x_00392",11.0539,3.18335,-13.0373,0.25383371756469,-0.426096818078403,-0.387430703926348
"x_00393",-19.0635,-3.01201,10.6314,-0.445357917412768,-0.569925431692923,0.162050893116921
"x_00394",1.92859,6.82934,-15.0511,0.0419847392805038,-0.341453199797561,-0.434182153736678
"x_00395",-8.38117,-5.53117,-16.4159,-0.197361882626606,-0.628409085632832,-0.465866719582907
"x_00396",-15.5165,2.69566,0.221377,-0.36301240520836,-0.437418803656911,-0.07962338824611
"x_00397",-8.79499,1.1459,-15.52,-0.206968936435579,-0.473397315355221,-0.445067919361895
"x_00398",-2.87813,1.5464,-15.6577,-0.0696058500691361,-0.464099492508346,-0.448264698902506
"x_00399",-0.925644,6.78564,7.23579,-0.0242778377370425,-0.342467718794835,0.0832199811641689
"x_00400",12.0405,-1.32934,-13.8769,0.276738167054644,-0.530861342879562,-0.406922469375128
"x_00401",-10.6321,-3.81333,-11.6338,-0.249618432890567,-0.588528506358736,-0.35484769677132
"x_00402",-12.4345,0.643968,-14.9385,-0.291462118032158,-0.485049936621582,-0.431568084192213
"x_00403",5.49298,7.44286,-0.133453,0.124733969685429,-0.327210003110882,-0.0878609574864512
"x_00404",-8.10501,5.73608,12.8003,-0.190950679736736,-0.366833818538071,0.212403072823755
"x_00405",-4.84715,6.46699,-13.334,-0.11531770810148,-0.349865349881369,-0.394318753960475
"x_00406",-8.63079,6.26272,9.18264,-0.203156945146049,-0.35460758776634,0.128417150725813
"x_00407",3.57327,-4.84982,-15.6159,0.0801668698168291,-0.612591179024297,-0.447294289426852
"x_00408",3.77372,0.559026,-15.3184,0.0848204243478056,-0.487021910824477,-0.440387666962569
"x_00409",0.654326,6.55072,-15.5864,0.0124020153550349,-0.34792151291016,-0.446609431064848
"x_00410",13.2197,-5.03728,8.49619,0.304113929104669,-0.616943163720615,0.112480844875033
"x_00411",-8.28248,3.86326,-15.4078,-0.19507074121148,-0.410312341844149,-0.442463136032508
"x_00412",13.0174,1.41608,-13.9287,0.299417425828957,-0.467124941380767,-0.408125034227733
"x_00413",-2.90855,-1.06436,22.8079,-0.0703120667258201,-0.524709689701123,0.444734887860923
"x_00414",0.123989,-7.23607,5.48744,8.99567404453669e-05,-0.667989255849155,0.0426310958349958
"x_00415",-0.884208,-1.05417,-15.7444,-0.0233158787171097,-0.52447312337201,-0.450277486020669
"x_00416",-6.10001,-3.54581,-16.0906,-0.144403526658124,-0.582317885714551,-0.458314705170701
"x_00417",-0.911472,0.132459,-15.6815,-0.023948827136828,-0.496924893092449,-0.448817228699649
"x_00418",-6.49779,4.96312,-15.4736,-0.153638203242468,-0.384778500554851,-0.443990718412844
"x_00419",13.8857,-3.60685,-1.49476,0.319575477209585,-0.583734962135458,-0.119464431459512
"x_00420",6.94582,5.25774,-15.0759,0.158462431470333,-0.37793873883913,-0.434757899071515
"x_00421",-10.3526,-4.36829,-16.2008,-0.243129690104795,-0.601412201157991,-0.460873057424698
"x_00422",12.543,-0.366866,-14.4259,0.288403974746416,-0.508516991452039,-0.419667799569721
"x_00423",0.504518,0.584017,-15.5893,0.00892414208401211,-0.486441731321939,-0.446676756124163
"x_00424",3.7026,6.13333,-14.7383,0.0831693353069323,-0.357611446188705,-0.42692033354566
"x_00425",-8.53424,1.47646,-15.5077,-0.20091548498159,-0.465723187214739,-0.444782368248246
"x_00426",-10.7355,-4.08296,-15.5615,-0.252018919488237,-0.594788111787457,-0.446031364176241
"x_00427",19.7057,-2.39443,11.3677,0.454689906594884,-0.555587979923203,0.1791444935218
"x_00428",-1.58323,8.2195,0.136261,-0.0395440503077919,-0.309179887915384,-0.0815994019525634
"x_00429",5.57646,5.83442,-15.2243,0.126672002772213,-0.364550802561138,-0.438203084865463
"x_00430",-14.9435,-4.24368,4.9784,-0.349709902109085,-0.598519313005809,0.0308134585266981
"x_00431",-0.226555,5.79622,-15.595,-0.00804811070533474,-0.36543763610109,-0.446809084689025
"x_00432",11.5787,2.56691,-14.5623,0.266017231747062,-0.440407804135152,-0.422834398911328
"x_00433",-19.3808,0.440748,15.4434,-0.452724207523413,-0.489767798191974,0.273764060505591
"x_00434",0.720014,-5.86397,-16.0627,0.0139269975951486,-0.636135216577751,-0.457666991669009
"x_00435",-0.558748,6.41968,8.75955,-0.0157601498188727,-0.350963676969722,0.118594888882407
"x_00436",-2.97316,-4.7979,-16.2032,-0.0718120226162985,-0.611385828307169,-0.460928774715166
"x_00437",6.18478,-3.44733,-15.1807,0.140794478662878,-0.580031619562341,-0.437190887421958
"x_00438",7.17969,5.91743,9.76179,0.163891849271078,-0.36262368077707,0.141862429381912
"x_00439",2.35152,-8.17198,-8.98608,0.0518032866378791,-0.689716909733346,-0.293379453305333
"x_00440",9.6438,-4.98092,14.3984,0.221097487860874,-0.615634736016121,0.249503823614244
"x_00441",-11.7532,3.30389,-5.91751,-0.275645372200508,-0.42329841716464,-0.222140950800376
"x_00442",8.65548,6.40048,0.298823,0.198153107646083,-0.351409415293468,-0.0778254377137777
"x_00443",-7.37606,-6.36064,-6.73891,-0.174027713533916,-0.647665677684761,-0.241210193463106
"x_00444",6.3666,-5.65737,12.4861,0.145015527726595,-0.63133888648995,0.205108750879964
"x_00445",12.0508,0.0823178,-14.4728,0.276977287092904,-0.498088948011125,-0.420756608287619
"x_00446",-5.28229,0.986879,22.8318,-0.125419717174112,-0.477089073375028,0.445289739211835
"x_00447",3.1862,6.86113,-14.8235,0.0711808316411989,-0.340715177854234,-0.42889829735728
"x_00448",12.949,-0.192051,-8.82825,0.297829483050614,-0.504458567229876,-0.28971534499092
"x_00449",-12.3269,-1.87259,-15.7936,-0.288964126176169,-0.543473183732408,-0.451419690475266
"x_00450",-9.43957,1.66197,-15.4634,-0.221933207723067,-0.461416472816927,-0.443753919928354
"x_00451",7.07366,-4.91253,-14.4851,0.16143030580927,-0.614047025393155,-0.421042159401269
"x_00452",0.890372,7.31623,4.2565,0.0178819501658051,-0.330149786649209,0.0140541618646281
"x_00453",-2.91883,6.89148,-15.622,-0.0705507224533254,-0.340010586285189,-0.447435904206792
"x_00454",-12.7818,0.204302,-15.5238,-0.299524874273656,-0.495257019217822,-0.445156138405136
"x_00455",-12.3311,-1.61502,-15.0997,-0.289061631434488,-0.53749355768829,-0.435310428868658
"x_00456",4.85206,6.40841,-15.3055,0.109854667265906,-0.351225316079546,-0.440088186526303
"x_00457",1.82583,-2.62868,-15.6473,0.0395991106269585,-0.561026219628273,-0.448023257310477
"x_00458",12.716,0.292346,-14.4221,0.292420262767663,-0.493213030416997,-0.419579580526479
"x_00459",16.7478,2.27522,-0.644289,0.386020667646641,-0.447179544325426,-0.0997202899004492
"x_00460",-2.56688,0.821367,-15.6906,-0.0623800139615461,-0.480931523450015,-0.449028490092674
"x_00461",-0.304372,-6.71138,-16.2652,-0.00985467420215189,-0.655808295375929,-0.46236813805226
"x_00462",5.47891,5.13479,-15.212,0.12440732707006,-0.380793089198739,-0.437917533751814
"x_00463",8.49617,1.08837,-14.8216,0.194454640335882,-0.474732905238818,-0.428854187835659
"x_00464",6.57579,-4.74892,15.0247,0.149871986057026,-0.610248731270865,0.264043714872665
"x_00465",-10.5034,-1.59918,-15.76,-0.246630593189212,-0.5371258235712,-0.450639648408712
"x_00466",-0.4115,-5.89005,-16.1767,-0.0123417083243492,-0.636740677800839,-0.460313562966247
"x_00467",-4.14017,-5.63619,-15.979,-0.0989047872618205,-0.630847181401568,-0.455723851163932
"x_00468",-12.7371,-0.574911,-15.0713,-0.298487139738686,-0.51334686799181,-0.434651107598118
"x_00469",6.03634,7.20252,-6.91985,0.137348364247422,-0.332789625440515,-0.245410812853651
"x_00470",-0.523888,-8.07636,0.627512,-0.0149508561748226,-0.687497040018944,-0.0701947458443233
"x_00471",-5.19354,-6.20988,9.26475,-0.123359338203675,-0.644165703221852,0.130323378525955
"x_00472",-19.3696,-1.77024,3.72611,-0.452464193501228,-0.541097073449318,0.0017408728265407
"x_00473",-19.0568,-3.05769,7.77546,-0.445202373310211,-0.570985917454834,0.0957487103920665
"x_00474",6.58607,5.3765,-14.6363,0.150110641784532,-0.375181661582464,-0.424552348700763
"x_00475",5.86602,0.12474,-15.1076,0.133394293867198,-0.497104093827917,-0.435493831616449
"x_00476",6.55025,1.26854,-15.0356,0.149279061224294,-0.470550161812298,-0.433822312902404
"x_00477",6.75536,-5.23819,-13.81,0.15404080016093,-0.621607397398931,-0.405369349903328
"x_00478",-12.2849,2.08083,-7.44947,-0.287989073592976,-0.451692412697971,-0.257706225927714
"x_00479",-3.82274,0.31575,-15.7151,-0.0915354791312748,-0.492669693972782,-0.449597270766203
"x_00480",7.1707,5.73757,-15.0675,0.1636831415872,-0.366799227386906,-0.434562888554877
"x_00481",16.6673,-2.8286,0.920595,0.384151816862188,-0.565667469924271,-0.0633906664100395
"x_00482",7.99884,-6.3893,-2.96409,0.182908856973994,-0.648331034995101,-0.153575717461007
"x_00483",-2.36417,-5.60973,11.5412,-0.0576739923153787,-0.630232898274157,0.183172389311894
"x_00484",-3.93974,-6.07894,-16.4175,-0.0942516970415979,-0.64112586071606,-0.465903864443219
"x_00485",5.67828,7.29594,0.776228,0.129035808820325,-0.330620829909042,-0.0667422239404635
"x_00486",-8.561,4.25134,-14.6651,-0.20153673277031,-0.401302855975447,-0.425220956186381
"x_00487",-9.52681,-4.61831,-15.5691,-0.223958531231585,-0.607216549892512,-0.446207802262723
